max_floor_lvl,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,age_of_block,rental_to_sold_ratio,block_street,mrt_dist,school_dist,mall_dist,upcoming_mrt_dist
16,1,0,0,0,0,90,0,0,0,35,55,0,0,0,0,0,0,0,28,0.01098901098901099,739 PASIR RIS DR 10,0.006005236723151646,0.0012420023970245875,0.0012184814384096933,0.03669758012664014
14,0,0,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,27,0.018867924528301886,739 TAMPINES ST 72,0.004576153372118044,0.0016340379046564473,0.005918537559612606,0.031149655160664532
12,0,0,0,0,0,103,0,0,0,103,0,0,0,0,0,0,0,0,27,0.009615384615384616,739 WOODLANDS CIRCLE,0.0037062569943261876,0.00031811363274190994,0.0014263180494079849,0.03304943348988626
12,1,0,0,0,0,154,0,0,132,22,0,0,0,0,0,0,0,0,39,0.0064516129032258064,739 YISHUN AVE 5,0.00043829014043766153,0.0020710343558957437,0.0016356080514342986,0.018573486997815008
14,0,0,0,0,0,207,0,0,205,0,1,0,0,0,0,0,1,0,46,0.00966183574879227,74 BEDOK NTH RD,0.0010710260406612997,0.0034079487759167953,0.003361431964304233,0.004560266776939137
14,0,0,1,0,0,104,0,0,0,104,0,0,0,0,0,0,0,0,48,0.009523809523809525,74 MARINE DR,0.006661950570979954,0.0024229166825220617,0.0010394651972942092,0.0012289731859876725
20,0,0,0,0,0,76,0,0,0,0,76,0,0,0,0,0,0,0,46,0.012987012987012988,74 TELOK BLANGAH HTS,0.0033817171458270577,0.0007586034400329837,0.010141116483418837,0.00838214228335835
3,0,0,0,0,0,24,0,2,15,7,0,0,0,0,0,0,0,0,86,0.04,74 TIONG POH RD,0.0031299376221458185,0.002299862629159053,0.0030112623770126574,0.010186945822235964
16,1,0,0,0,0,251,0,0,246,0,5,0,0,0,0,0,0,0,50,0.003968253968253968,74 WHAMPOA DR,0.00481984172288882,0.002955954604937188,0.0035136088925514937,0.017641599456985044
30,0,0,0,0,0,164,0,0,0,48,116,0,0,0,0,0,0,0,19,0.006060606060606061,74A REDHILL RD,0.0016764621794985773,0.0023766503475869368,0.0031181276500289712,0.015054897369074722
4,1,0,0,0,0,51,0,0,51,0,0,0,0,0,0,0,0,0,38,0.019230769230769232,740 BEDOK RESERVOIR RD,0.002596183377156975,0.002590336505139681,0.0058234828627847825,0.013455246224632235
16,0,0,0,0,0,82,0,0,0,26,56,0,0,0,0,0,0,0,29,0.012048192771084338,740 PASIR RIS ST 71,0.005536013406707911,0.0008623708747625726,0.0012175420764854855,0.03671494023435686
14,0,0,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,0,27,0.018867924528301886,740 TAMPINES ST 72,0.004741612759370696,0.0017946014048836028,0.00607824664739141,0.031308825694115666
12,1,0,0,0,0,88,0,0,0,44,44,0,0,0,0,0,0,0,27,0.011235955056179775,740 WOODLANDS CIRCLE,0.003998453209751811,0.00042319364313561994,0.001155102769823578,0.033341949115603974
12,0,0,1,0,0,153,0,0,130,22,1,0,0,0,0,0,0,0,39,0.006493506493506494,740 YISHUN AVE 5,0.0006720852763618576,0.002447365542946152,0.001991262137183934,0.018858869617782822
16,0,0,1,0,0,93,0,0,0,37,56,0,0,0,0,0,0,0,28,0.010638297872340425,741 PASIR RIS ST 71,0.00518903040121593,0.0006309956075167398,0.0011949301334019248,0.03689089821054642
14,1,0,0,0,0,119,0,0,0,92,27,0,0,0,0,0,0,0,27,0.008333333333333333,741 TAMPINES ST 72,0.005299022234595746,0.0024056146934237424,0.006687852085494958,0.03191878765885447
12,0,0,1,0,0,88,0,0,0,44,44,0,0,0,0,0,0,0,27,0.011235955056179775,741 WOODLANDS CIRCLE,0.003910399690663715,0.0003028914013154986,0.0012701742332702846,0.03328500339267756
12,0,0,1,0,0,150,0,0,124,22,2,2,0,0,0,0,0,0,39,0.006622516556291391,741 YISHUN AVE 5,0.0005790389856895151,0.0024415823542697002,0.0019316744784391754,0.01875366614531123
4,1,0,0,0,0,54,0,0,54,0,0,0,0,0,0,0,0,0,39,0.01818181818181818,742 BEDOK RESERVOIR RD,0.0027729751094357287,0.0026310710112638926,0.00583427958490542,0.013623347603590972
16,0,0,0,0,0,96,0,0,0,39,57,0,0,0,0,0,0,0,28,0.010309278350515464,742 PASIR RIS ST 71,0.004721971094116348,0.0008129369738076071,0.0015532183817922162,0.036991001159939946
14,0,0,0,0,0,121,0,0,0,94,27,0,0,0,0,0,0,0,27,0.00819672131147541,742 TAMPINES ST 72,0.0048862267179480955,0.001977790404428842,0.006260912937352861,0.031492152431542166
12,0,0,1,0,0,88,0,0,0,44,44,0,0,0,0,0,0,0,27,0.011235955056179775,742 WOODLANDS CIRCLE,0.003422626336087395,0.0002963665322048671,0.0012745488093913562,0.03285734321108074
12,0,0,1,0,0,150,0,0,124,22,3,1,0,0,0,0,0,0,39,0.006622516556291391,742 YISHUN AVE 5,0.00030298078724612344,0.0020668453008878293,0.0015660138651872458,0.01846509359156419
12,1,0,0,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,33,0.011235955056179775,743 JURONG WEST ST 73,0.00572459439321512,0.0003165233482497043,0.0014824966859520428,0.0011211588555099974
16,0,0,0,0,0,84,0,0,0,27,57,0,0,0,0,0,0,0,29,0.011764705882352941,743 PASIR RIS ST 71,0.005047397983288967,0.0007693649174922015,0.0014359431017765929,0.03681762828766388
12,1,0,0,0,0,99,0,0,0,99,0,0,0,0,0,0,0,0,27,0.01,743 WOODLANDS CIRCLE,0.0032319717871936078,0.00047358997657357294,0.0011412176049495246,0.03268076796250846
4,1,0,0,0,0,16,0,0,12,4,0,0,0,0,0,0,0,0,40,0.058823529411764705,743 YISHUN AVE 5,0.00036656409669785355,0.002258553798370071,0.0017186671580182522,0.018550442751304297
4,1,0,0,0,0,54,0,0,54,0,0,0,0,0,0,0,0,0,39,0.01818181818181818,744 BEDOK RESERVOIR RD,0.002748652429883123,0.0024010908601275905,0.0060797754859613085,0.013551566129785498
15,0,0,1,0,0,108,0,0,0,72,36,0,0,0,0,0,0,0,30,0.009174311926605505,744 JURONG WEST ST 73,0.005439680023910435,0.0006145971413439735,0.002104385308733747,0.001455265643534197
16,0,0,0,0,0,60,0,0,0,15,45,0,0,0,0,0,0,0,29,0.01639344262295082,744 PASIR RIS ST 71,0.0052304468402122,0.0008366708063865881,0.0014349500325120685,0.036701067508010284
12,0,0,1,0,0,99,0,0,0,55,44,0,0,0,0,0,0,0,27,0.01,744 WOODLANDS CIRCLE,0.002366675665009804,0.001258206591360075,0.0006592763228898036,0.03195591433781651
4,1,0,0,0,0,23,0,0,18,5,0,0,0,0,0,0,0,0,40,0.041666666666666664,744 YISHUN ST 72,0.00028445868959600857,0.001731263705237461,0.0011654684497888308,0.018092802135753344
12,1,0,0,0,0,110,0,0,0,70,40,0,0,0,0,0,0,0,33,0.009009009009009009,745 JURONG WEST ST 73,0.005826587645581079,0.0005985218178628821,0.0017293431454610958,0.0013690772582424069
16,0,0,0,0,0,60,0,0,0,15,45,0,0,0,0,0,0,0,29,0.01639344262295082,745 PASIR RIS ST 71,0.005980522477961343,0.0012453173378506413,0.0013725637894244482,0.03651274685535403
12,0,0,1,0,0,99,0,0,0,55,44,0,0,0,0,0,0,0,27,0.01,745 WOODLANDS CIRCLE,0.0017424548151392823,0.0009408696071662041,0.0009178591592584312,0.031420625052637687
12,0,0,0,0,0,153,0,0,129,22,0,1,0,0,0,0,1,0,39,0.013071895424836602,745 YISHUN ST 72,0.0003526554859996842,0.0016814960733076362,0.00116346103232352,0.018122966328667483
12,1,0,1,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,33,0.011235955056179775,746 JURONG WEST ST 73,0.0060376852543017135,0.0006291908293629591,0.0013040972771172072,0.00094374545451751
16,0,0,0,0,0,63,0,0,0,33,30,0,0,0,0,0,0,0,29,0.015625,746 PASIR RIS ST 71,0.0062305632172967185,0.0014866041067382698,0.0015426607862499264,0.036368532940035773
12,0,0,0,0,0,103,0,0,0,59,44,0,0,0,0,0,0,0,27,0.009615384615384616,746 WOODLANDS CIRCLE,0.0020808455536961115,0.0010094030016002088,0.000666105782496531,0.03173031199879849
12,1,0,0,0,0,149,0,0,122,22,1,4,0,0,0,0,0,0,39,0.006666666666666667,746 YISHUN ST 72,0.0007046357327773683,0.0013055391718302882,0.000810149879861705,0.017832302611764904
11,0,0,0,0,0,92,0,0,0,64,28,0,0,0,0,0,0,0,31,0.010752688172043012,747 JURONG WEST ST 73,0.006246566374531882,0.000832270249340517,0.0011296769716092592,0.0007792632871365875
16,0,0,0,0,0,106,0,0,0,54,52,0,0,0,0,0,0,0,29,0.009345794392523364,747 PASIR RIS ST 71,0.006833281182086418,0.0020726480347247464,0.00198490043610761,0.03609775088422286
12,1,0,0,0,0,110,0,0,0,66,44,0,0,0,0,0,0,0,27,0.009009009009009009,747 WOODLANDS CIRCLE,0.002724709079535441,0.0009820846364756383,0.0006364751366195103,0.03230302995479145
4,1,0,0,0,0,19,0,0,14,5,0,0,0,0,0,0,0,0,40,0.05,747 YISHUN ST 72,0.0023204202036531526,0.0005921707088278987,0.0010376279219907784,0.016661993302486824
14,0,0,0,0,0,81,0,0,14,27,40,0,0,0,0,0,0,0,9,0.012195121951219513,747A BEDOK RESERVOIR CRES,0.0020477777872457453,0.001178495644067131,0.0072466974609246525,0.012771745910575534
14,0,0,0,0,0,81,0,0,0,41,40,0,0,0,0,0,0,0,9,0.012195121951219513,747B BEDOK RESERVOIR CRES,0.0020976337177375792,0.0012018590379112805,0.007200531901205039,0.012779048823458839
14,0,0,0,0,0,80,0,0,0,54,26,0,0,0,0,0,0,0,9,0.012345679012345678,747C BEDOK RESERVOIR CRES,0.0022520651432461126,0.0013412650380755825,0.007048423020955457,0.012828792616944546
12,1,0,1,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,33,0.011235955056179775,748 JURONG WEST ST 73,0.006200472032467999,0.0008039819919505462,0.0009895680740326,0.0006286302609060193
16,0,0,0,0,0,76,0,0,0,39,37,0,0,0,0,0,0,0,28,0.012987012987012988,748 PASIR RIS ST 71,0.006172386784489082,0.0014475846593479998,0.0015635093413518095,0.03632929860854137
12,0,0,0,0,0,110,0,0,0,66,44,0,0,0,0,0,0,0,27,0.009009009009009009,748 WOODLANDS CIRCLE,0.003192654239198617,0.0011861090392634673,0.0004647388145261016,0.034095156163737234
4,1,0,0,0,0,20,0,0,16,4,0,0,0,0,0,0,0,0,40,0.047619047619047616,748 YISHUN ST 72,0.0023204202036531526,0.0005921707088278987,0.0010376279219907784,0.016661993302486824
15,0,0,0,0,0,86,0,0,29,29,28,0,0,0,0,0,0,0,9,0.011494252873563218,748A BEDOK RESERVOIR CRES,0.0018181713122309557,0.0009601241387415092,0.0074770222506100985,0.01256607778149238
15,0,0,0,0,0,73,0,0,30,29,14,0,0,0,0,0,0,0,9,0.013513513513513514,748B BEDOK RESERVOIR CRES,0.0017282968704307835,0.0008328712592975856,0.007575369894655763,0.012432797858814194
15,0,0,0,0,0,87,0,0,29,29,29,0,0,0,0,0,0,0,9,0.011363636363636364,748C BEDOK RESERVOIR CRES,0.0016391699566194028,0.0007025992230877451,0.007681480130175549,0.012292628815287799
12,1,0,1,0,0,110,0,0,0,70,40,0,0,0,0,0,0,0,33,0.009009009009009009,749 JURONG WEST ST 73,0.006360640658729487,0.0010363714122090153,0.0006794895592136596,0.0003167903998834041
16,0,0,0,0,0,106,0,0,0,54,52,0,0,0,0,0,0,0,28,0.009345794392523364,749 PASIR RIS ST 71,0.006072286864045061,0.0013925995614141747,0.001603254361733385,0.036279511308915526
12,1,0,0,0,0,110,0,0,0,66,44,0,0,0,0,0,0,0,27,0.009009009009009009,749 WOODLANDS CIRCLE,0.003912423104389654,0.0003814695541004474,0.001205771054296786,0.03348039428857056
12,0,0,1,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,40,0.007518796992481203,749 YISHUN ST 72,0.0012200206023420767,0.0008648480168197033,0.00036040899455937355,0.01737187669999554
14,0,0,0,0,0,206,0,0,204,0,2,0,0,0,0,0,0,0,46,0.004830917874396135,75 BEDOK NTH RD,0.0013203485510608522,0.003134593618150482,0.003529397570195366,0.004861584455388389
14,0,0,1,0,0,104,0,0,0,104,0,0,0,0,0,0,0,0,48,0.009523809523809525,75 MARINE DR,0.006943834436557942,0.0026891949281265975,0.0013064908190805577,0.0009912377271161107
13,0,0,1,0,0,187,0,0,158,24,3,2,0,0,0,0,0,0,46,0.005319148936170213,75 TELOK BLANGAH DR,0.0029634062478434333,0.0012239244696060604,0.010149885127586555,0.008122493590665254
3,0,0,0,0,0,24,0,2,15,7,0,0,0,0,0,0,0,0,86,0.04,75 TIONG POH RD,0.003217185290989224,0.0024291149040673674,0.0032910290951918973,0.009828875058363537
16,0,0,1,0,0,267,0,0,264,0,3,0,0,0,0,0,0,0,50,0.0037313432835820895,75 WHAMPOA DR,0.00453800141871259,0.002662255645043664,0.003787845001016289,0.01753771766360555
19,0,0,0,0,0,148,0,15,51,82,0,0,0,0,0,0,0,0,-1,0.006711409395973154,75A CIRCUIT RD,0.0008140209557570538,0.0011201646034166713,0.006987778604460831,0.010793782707485725
30,0,0,0,0,0,174,0,0,0,116,58,0,0,0,0,0,0,0,18,0.005714285714285714,75A REDHILL RD,0.0016329873861064242,0.002459158454783091,0.0028341581017695752,0.015295852770625049
19,0,0,0,0,0,260,0,0,70,190,0,0,0,0,0,0,0,0,-1,0.0038314176245210726,75B CIRCUIT RD,0.0008140209557570538,0.0011201646034166713,0.006987778604460831,0.010793782707485725
30,0,0,1,0,0,174,0,0,0,116,58,0,0,0,0,0,0,0,18,0.005714285714285714,75B REDHILL RD,0.0011782386641813357,0.0028872640333673194,0.0028948481681799107,0.015038695065945951
30,0,0,0,0,0,174,0,0,0,116,58,0,0,0,0,0,0,0,18,0.005714285714285714,75C REDHILL RD,0.000624885198234227,0.003230289432995739,0.002968153721850753,0.014827678258761462
11,0,0,1,0,0,92,0,0,0,64,28,0,0,0,0,0,0,0,31,0.010752688172043012,750 JURONG WEST ST 73,0.0060849097133732835,0.0008090984501026523,0.0008659858449913457,0.0005211037144248755
16,1,0,0,0,0,76,0,0,0,39,37,0,0,0,0,0,0,0,28,0.012987012987012988,750 PASIR RIS ST 71,0.0059231328538754185,0.001251856097336387,0.0015038451411707448,0.03638390929971848
12,0,0,1,0,0,110,0,0,0,66,44,0,0,0,0,0,0,0,27,0.009009009009009009,750 WOODLANDS AVE 4,0.0038879170701294156,0.00020317009623624287,0.0014103253537759704,0.03335247140442241
12,1,0,1,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,40,0.007518796992481203,750 YISHUN ST 72,0.0016141602065976295,0.0006212977011312453,0.0003918582833738899,0.01706785199870381
13,0,0,0,0,0,72,0,0,0,12,60,0,0,0,0,0,0,0,29,0.0136986301369863,751 CHOA CHU KANG NTH 5,0.005010854072550143,0.0010989100214073354,0.0009393521532828764,0.007402303653002864
12,1,0,0,0,0,88,0,0,0,48,40,0,0,0,0,0,0,0,33,0.011235955056179775,751 JURONG WEST ST 73,0.005889026544029936,0.0005142176935473379,0.0011787765527403453,0.0008214154797821937
16,0,0,0,0,0,104,0,0,0,52,52,0,0,0,0,0,0,0,29,0.009523809523809525,751 PASIR RIS ST 71,0.005681747758874631,0.0011557264168537977,0.0015841727805748086,0.03637655912535192
12,0,0,0,0,0,115,0,0,0,71,44,0,0,0,0,0,0,0,27,0.008620689655172414,751 WOODLANDS CIRCLE,0.0033710596602106453,0.0009379134197894757,0.000746335900090353,0.0339677731874782
12,1,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,40,0.007518796992481203,751 YISHUN ST 72,0.0019799817566508865,0.0005535446727035933,0.0006859413385764564,0.016808364704937708
13,0,0,0,0,0,72,0,0,0,12,60,0,0,0,0,0,0,0,29,0.0136986301369863,752 CHOA CHU KANG NTH 5,0.005202892140114796,0.001287502282754948,0.0007939220549294196,0.0072029993800720934
15,0,0,0,0,0,70,0,0,0,0,0,70,0,0,0,0,0,0,29,0.014084507042253521,752 JURONG WEST ST 74,0.006414813011910766,0.0013651173659508223,0.0004293360232254852,0.0003545201650429519
16,0,0,0,0,0,63,0,0,0,33,30,0,0,0,0,0,0,0,29,0.015625,752 PASIR RIS ST 71,0.005605783984331792,0.0010550301868491967,0.0014882051486626476,0.03647824046863836
12,0,0,0,0,0,115,0,0,0,71,44,0,0,0,0,0,0,0,27,0.008620689655172414,752 WOODLANDS CIRCLE,0.002918901215488939,0.0014519562208588851,0.0004084898002962557,0.03435821486569031
12,0,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,40,0.007518796992481203,752 YISHUN ST 72,0.0023554337501891414,0.0006865551777006695,0.0010441737797255211,0.016568404672259406
11,0,0,1,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,29,0.024390243902439025,753 CHOA CHU KANG NTH 5,0.005135707352743469,0.0012218507648008386,0.0007332069365585328,0.007264426810742123
15,0,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0,29,0.018518518518518517,753 JURONG WEST ST 74,0.006281741941415651,0.0012786005766377315,0.0005641888818520009,0.00044431725570411577
16,0,0,1,0,0,76,0,0,0,39,37,0,0,0,0,0,0,0,29,0.012987012987012988,753 PASIR RIS ST 71,0.005046800397604857,0.0009986001135619896,0.0016841716799304083,0.036661634657310815
12,0,0,0,0,0,104,0,0,0,60,44,0,0,0,0,0,0,0,27,0.009523809523809525,753 WOODLANDS CIRCLE,0.0027215320704898427,0.001498971484960331,0.00046661976006825235,0.03454659829002751
4,0,0,0,0,0,23,0,0,22,0,1,0,0,0,0,0,0,0,38,0.041666666666666664,753 YISHUN ST 72,0.002602417153542061,0.0009235296316172371,0.001264704105644066,0.016335374472126095
13,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,29,0.02040816326530612,754 CHOA CHU KANG NTH 5,0.005179494202642362,0.0012692288335362327,0.0006617001927114631,0.007218237904964028
15,0,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,29,0.017543859649122806,754 JURONG WEST ST 74,0.006352311467542113,0.0014807671771605525,0.000586003890647132,0.0006027138311108495
16,0,0,0,0,0,74,0,0,0,37,37,0,0,0,0,0,0,0,29,0.013333333333333334,754 PASIR RIS ST 71,0.005119053671418212,0.001067561979402775,0.0017395317366089343,0.036577625466976856
12,0,0,1,0,0,115,0,0,0,71,44,0,0,0,0,0,0,0,27,0.008620689655172414,754 WOODLANDS CIRCLE,0.0031714719622370677,0.0011386167601967515,0.0006393842971479057,0.03415434410366317
12,0,0,0,0,0,110,0,0,0,110,0,0,0,0,0,0,0,0,38,0.009009009009009009,754 YISHUN ST 72,0.0027037859904590535,0.0009544834166315444,0.0013785624029354416,0.01632626375050676
13,0,0,0,0,0,48,0,0,0,0,0,48,0,0,0,0,0,0,29,0.02040816326530612,755 CHOA CHU KANG NTH 5,0.0051154046497304635,0.001218446684662608,0.0005902429222271184,0.007280912961667622
15,0,0,0,0,0,100,0,0,0,58,42,0,0,0,0,0,0,0,29,0.009900990099009901,755 JURONG WEST ST 74,0.006099048880491486,0.0012209636327807606,0.0007633960727891699,0.0006361064059004772
16,0,0,0,0,0,76,0,0,0,39,37,0,0,0,0,0,0,0,29,0.012987012987012988,755 PASIR RIS ST 71,0.005390388482236389,0.001125451945690086,0.0017126574079932685,0.036423990765848076
12,0,0,1,0,0,110,0,0,0,66,44,0,0,0,0,0,0,0,27,0.009009009009009009,755 WOODLANDS AVE 4,0.00313607200994825,0.001158065686221022,0.0007037348897334145,0.034207195406797675
12,0,0,0,0,0,158,0,0,0,100,58,0,0,0,0,0,0,0,38,0.006289308176100629,755 YISHUN ST 72,0.002532525433900077,0.0006918607691177996,0.001263813663902954,0.016598231089568292
11,0,0,0,0,0,40,0,0,0,0,0,40,0,0,0,0,0,0,29,0.024390243902439025,756 CHOA CHU KANG NTH 5,0.0049974536453265914,0.0011133152697085352,0.0006172738970949027,0.007399831090975978
15,0,0,1,0,0,112,0,0,0,42,70,0,0,0,0,0,0,0,29,0.008849557522123894,756 JURONG WEST ST 74,0.006772482967740714,0.0021425909908533883,0.0008789715272049313,0.0011230991875880445
16,0,0,0,0,0,74,0,0,0,37,37,0,0,0,0,0,0,0,29,0.013333333333333334,756 PASIR RIS ST 71,0.00571680236952814,0.001269094429091014,0.0017285943320332813,0.03625436110482306
12,0,0,1,0,0,110,0,0,0,66,44,0,0,0,0,0,0,0,27,0.009009009009009009,756 WOODLANDS AVE 4,0.002674002742127647,0.0016070403541282136,0.0006137080289705071,0.034618062569992704
12,0,0,0,0,0,136,0,0,0,136,0,0,0,0,0,0,0,0,39,0.0072992700729927005,756 YISHUN ST 72,0.0030309180974360424,0.001190167766710097,0.0017179141606795826,0.016197304356725287
13,0,0,1,0,0,46,0,0,0,0,0,46,0,0,0,0,0,0,29,0.02127659574468085,757 CHOA CHU KANG NTH 5,0.004635378247622513,0.0007570469237616961,0.0009211782938369019,0.007761357537021916
15,0,0,0,0,0,98,0,0,0,42,56,0,0,0,0,0,0,0,29,0.010101010101010102,757 JURONG WEST ST 74,0.007028826868714031,0.0024930763200610626,0.0011488272815277304,0.0014351097999240978
16,0,0,0,0,0,76,0,0,0,39,37,0,0,0,0,0,0,0,29,0.012987012987012988,757 PASIR RIS ST 71,0.005165610623503893,0.001164465772580014,0.0018325059020690938,0.0364898671215959
12,0,0,0,0,0,110,0,0,0,66,44,0,0,0,0,0,0,0,27,0.009009009009009009,757 WOODLANDS AVE 4,0.0023538340229594962,0.001202595169855863,0.00071631134083683,0.034895614021191554
12,0,0,1,0,0,110,0,0,0,48,62,0,0,0,0,0,0,0,38,0.009009009009009009,757 YISHUN ST 72,0.003079939683201088,0.0013009414839558334,0.0017418045067204863,0.01604728675172699
13,0,0,0,0,0,51,0,0,0,0,0,51,0,0,0,0,0,0,29,0.019230769230769232,758 CHOA CHU KANG NTH 5,0.0043102630695534905,0.0004453861373213746,0.001222274562819619,0.008086139061797068
12,0,0,0,0,0,70,0,0,0,48,22,0,0,0,0,0,0,0,29,0.014084507042253521,758 JURONG WEST ST 74,0.007458143660414928,0.002970665625018291,0.001524842209029828,0.0018487183709655782
16,0,0,0,0,0,74,0,0,0,37,37,0,0,0,0,0,0,0,29,0.013333333333333334,758 PASIR RIS ST 71,0.004918723831102703,0.001320635302118749,0.0020427072548241864,0.036551647260031184
12,0,0,0,0,0,115,0,0,0,71,44,0,0,0,0,0,0,0,27,0.008620689655172414,758 WOODLANDS AVE 6,0.0027743597710994388,0.0014505855596357404,0.00036797500874349647,0.0344839006640051
12,0,0,0,0,0,110,0,0,0,48,62,0,0,0,0,0,0,0,38,0.009009009009009009,758 YISHUN ST 72,0.003560993025322429,0.0017166312791159091,0.0022176275714063123,0.015730119200026194
13,1,0,0,0,0,54,0,0,0,0,0,54,0,0,0,0,0,0,29,0.01818181818181818,759 CHOA CHU KANG NTH 5,0.004258992403019015,0.000359097959026267,0.0013140404402102786,0.008138323195535502
15,0,0,0,0,0,84,0,0,0,42,42,0,0,0,0,0,0,0,29,0.011764705882352941,759 JURONG WEST ST 74,0.007538516174708389,0.0029659848646172,0.0014680535753832553,0.001766867002733972
16,0,0,0,0,0,74,0,0,0,37,37,0,0,0,0,0,0,0,29,0.013333333333333334,759 PASIR RIS ST 71,0.004725978569094424,0.0010298000190727828,0.0023338578265383655,0.036561982444088176
12,1,0,0,0,0,110,0,0,0,66,44,0,0,0,0,0,0,0,27,0.009009009009009009,759 WOODLANDS AVE 6,0.002129757935820862,0.0009022111479780638,0.0009533330743098724,0.0351206418334458
12,1,0,0,0,0,132,0,0,0,132,0,0,0,0,0,0,0,0,39,0.007518796992481203,759 YISHUN ST 72,0.0033527543536211878,0.0014975669195102853,0.0020314147622899886,0.01598446351909933
14,1,0,1,0,0,207,0,0,206,0,1,0,0,0,0,0,0,0,46,0.004807692307692308,76 BEDOK NTH RD,0.0016158158029969181,0.0029027227217487627,0.0037211547665182334,0.005159358222314353
3,0,0,0,0,0,42,0,0,8,34,0,0,0,0,0,0,0,0,86,0.023255813953488372,76 GUAN CHUAN ST,0.003350805565896781,0.002025578543836379,0.0032249619826454127,0.010319577972746323
16,0,0,1,0,0,208,0,0,206,0,2,0,0,0,0,0,0,0,51,0.004784688995215311,76 LOR LIMAU,0.005406065911875697,0.003368570085227375,0.002674348031807896,0.018501794936192886
14,0,0,0,0,0,104,0,0,0,104,0,0,0,0,0,0,0,0,48,0.009523809523809525,76 MARINE DR,0.007249658820969569,0.0030608665466050015,0.0011461246338282298,0.0007961105259766309
13,0,0,1,0,0,240,0,91,0,0,0,0,0,0,0,149,0,0,46,1.6304347826086956,76 TELOK BLANGAH DR,0.0025489152697056984,0.0017371545112826094,0.010142216790240816,0.007823621745564474
17,0,0,1,0,0,222,0,94,32,64,32,0,0,0,0,0,0,0,-1,0.004484304932735426,76A CIRCUIT RD,0.0008140209557570538,0.0011201646034166713,0.006987778604460831,0.010793782707485725
30,0,0,0,0,0,174,0,0,0,116,58,0,0,0,0,0,0,0,19,0.005714285714285714,76A REDHILL RD,0.0009187565893252934,0.0031425196163082547,0.0031370186113483453,0.014725442471810369
13,0,0,0,0,0,72,0,0,0,12,60,0,0,0,0,0,0,0,29,0.0136986301369863,760 CHOA CHU KANG NTH 5,0.00444888775827977,0.0005336158165184931,0.0012066798721329008,0.007953017066864711
15,0,0,1,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,29,0.017543859649122806,760 JURONG WEST ST 74,0.006952418343597047,0.0022317490968546,0.0008262989052296246,0.0011179779375488647
16,1,0,0,0,0,76,0,0,0,39,37,0,0,0,0,0,0,0,28,0.012987012987012988,760 PASIR RIS ST 71,0.004570909343334555,0.000910177392554211,0.002265054898163717,0.03672747223710629
12,0,0,0,0,0,99,0,0,0,55,44,0,0,0,0,0,0,0,27,0.01,760 WOODLANDS AVE 6,0.0019842837027747254,0.0006850637256533582,0.0011924250100880148,0.03530076438577218
12,0,0,1,0,0,158,0,0,0,100,58,0,0,0,0,0,0,0,38,0.006289308176100629,760 YISHUN ST 72,0.003808379614838955,0.0019221713844977308,0.0024877538138970176,0.01574828735523765
18,0,0,0,0,0,155,0,0,0,87,68,0,0,0,0,0,0,0,24,0.00641025641025641,761 BEDOK RESERVOIR VIEW,0.0005981723953063764,0.0021263422360163556,0.007066895971557457,0.010297811993018451
13,0,0,0,0,0,72,0,0,0,12,60,0,0,0,0,0,0,0,29,0.0136986301369863,761 CHOA CHU KANG NTH 5,0.00439868901785536,0.0004900710474241384,0.0013098456309806738,0.00801120790674178
15,0,0,0,0,0,53,0,0,0,0,0,53,0,0,0,0,0,0,29,0.018518518518518517,761 JURONG WEST ST 74,0.006758077714473629,0.0018708539286294065,0.00048221494866387615,0.0007362545430950915
16,0,0,0,0,0,76,0,0,0,39,37,0,0,0,0,0,0,0,29,0.012987012987012988,761 PASIR RIS ST 71,0.004257060029912585,0.0007960476630729847,0.002062656008553011,0.03711506422292765
12,0,0,1,0,0,99,0,0,0,55,44,0,0,0,0,0,0,0,27,0.01,761 WOODLANDS AVE 6,0.0021991108158859085,0.0007552269208509553,0.0009417807547348449,0.035066898671994806
4,1,0,0,0,0,30,0,0,21,9,0,0,0,0,0,0,0,0,38,0.03225806451612903,761 YISHUN ST 72,0.004198141877286682,0.002232246320567489,0.002863331903360826,0.015437950984643695
